FrameSequence,TimestampUnixMs,CellCount,Pos00_Amp,Pos00_Phase,Pos00_X,Pos00_Y,Pos00_SourceChannel,Pos01_Amp,Pos01_Phase,Pos01_X,Pos01_Y,Pos01_SourceChannel,Pos02_Amp,Pos02_Phase,Pos02_X,Pos02_Y,Pos02_SourceChannel,Pos03_Amp,Pos03_Phase,Pos03_X,Pos03_Y,Pos03_SourceChannel,Pos04_Amp,Pos04_Phase,Pos04_X,Pos04_Y,Pos04_SourceChannel,Pos05_Amp,Pos05_Phase,Pos05_X,Pos05_Y,Pos05_SourceChannel,Pos06_Amp,Pos06_Phase,Pos06_X,Pos06_Y,Pos06_SourceChannel,Pos07_Amp,Pos07_Phase,Pos07_X,Pos07_Y,Pos07_SourceChannel,Pos08_Amp,Pos08_Phase,Pos08_X,Pos08_Y,Pos08_SourceChannel,Pos09_Amp,Pos09_Phase,Pos09_X,Pos09_Y,Pos09_SourceChannel,Pos10_Amp,Pos10_Phase,Pos10_X,Pos10_Y,Pos10_SourceChannel,Pos11_Amp,Pos11_Phase,Pos11_X,Pos11_Y,Pos11_SourceChannel,Pos12_Amp,Pos12_Phase,Pos12_X,Pos12_Y,Pos12_SourceChannel,Pos13_Amp,Pos13_Phase,Pos13_X,Pos13_Y,Pos13_SourceChannel,Pos14_Amp,Pos14_Phase,Pos14_X,Pos14_Y,Pos14_SourceChannel,Pos15_Amp,Pos15_Phase,Pos15_X,Pos15_Y,Pos15_SourceChannel,Pos16_Amp,Pos16_Phase,Pos16_X,Pos16_Y,Pos16_SourceChannel,Pos17_Amp,Pos17_Phase,Pos17_X,Pos17_Y,Pos17_SourceChannel,Pos18_Amp,Pos18_Phase,Pos18_X,Pos18_Y,Pos18_SourceChannel,Pos19_Amp,Pos19_Phase,Pos19_X,Pos19_Y,Pos19_SourceChannel,Pos20_Amp,Pos20_Phase,Pos20_X,Pos20_Y,Pos20_SourceChannel,Pos21_Amp,Pos21_Phase,Pos21_X,Pos21_Y,Pos21_SourceChannel,Pos22_Amp,Pos22_Phase,Pos22_X,Pos22_Y,Pos22_SourceChannel,Pos23_Amp,Pos23_Phase,Pos23_X,Pos23_Y,Pos23_SourceChannel,Pos24_Amp,Pos24_Phase,Pos24_X,Pos24_Y,Pos24_SourceChannel,Pos25_Amp,Pos25_Phase,Pos25_X,Pos25_Y,Pos25_SourceChannel,Pos26_Amp,Pos26_Phase,Pos26_X,Pos26_Y,Pos26_SourceChannel,Pos27_Amp,Pos27_Phase,Pos27_X,Pos27_Y,Pos27_SourceChannel,Pos28_Amp,Pos28_Phase,Pos28_X,Pos28_Y,Pos28_SourceChannel,Pos29_Amp,Pos29_Phase,Pos29_X,Pos29_Y,Pos29_SourceChannel,Pos30_Amp,Pos30_Phase,Pos30_X,Pos30_Y,Pos30_SourceChannel,Pos31_Amp,Pos31_Phase,Pos31_X,Pos31_Y,Pos31_SourceChannel,Pos32_Amp,Pos32_Phase,Pos32_X,Pos32_Y,Pos32_SourceChannel,Pos33_Amp,Pos33_Phase,Pos33_X,Pos33_Y,Pos33_SourceChannel,Pos34_Amp,Pos34_Phase,Pos34_X,Pos34_Y,Pos34_SourceChannel,Pos35_Amp,Pos35_Phase,Pos35_X,Pos35_Y,Pos35_SourceChannel,Pos36_Amp,Pos36_Phase,Pos36_X,Pos36_Y,Pos36_SourceChannel,Pos37_Amp,Pos37_Phase,Pos37_X,Pos37_Y,Pos37_SourceChannel,Pos38_Amp,Pos38_Phase,Pos38_X,Pos38_Y,Pos38_SourceChannel,Pos39_Amp,Pos39_Phase,Pos39_X,Pos39_Y,Pos39_SourceChannel
1801,1775719409248,40,0.0019877157,54.170315,0.0011635647,0.0016115617,10,0.0050658924,-72.269196,0.0015427934,-0.0048252516,0,0.0032108633,-93.21124,-0.0001798644,-0.0032058216,30,0.008052145,-115.35196,-0.0034477483,-0.007276681,20,0.015846157,-89.67845,8.8930276E-05,-0.015845908,11,0.0071857045,-70.58269,0.0023888596,-0.006776998,1,0.004889029,-36.083324,0.003951124,-0.0028794485,31,0.0041602324,58.088562,0.002199131,0.0035314804,21,0.0033877254,-24.4188,0.0030846868,-0.0014004967,12,0.0037079558,133.36717,-0.002546146,0.002695566,2,0.005066848,131.43175,-0.0033528723,0.003798841,32,0.00025399035,-100.3991,-4.584619E-05,-0.00024981837,22,0.0062152552,-70.48089,0.0020766486,-0.005858065,13,0.0013353553,-132.63763,-0.0009045154,-0.0009823573,3,0.0015503863,-5.7946634,0.001542464,-0.00015653264,33,0.0055591236,-26.275455,0.0049847336,-0.0024609524,23,0.013876954,-74.09718,0.0038023763,-0.0133458525,14,0.012483677,-74.97208,0.0032368898,-0.01205673,4,0.014542499,-76.24719,0.0034572396,-0.014125572,34,0.0067095812,108.06114,-0.0020801825,0.0063789748,24,0.012550135,-73.55958,0.0035519167,-0.012037016,15,0.027895434,-77.29995,0.0061327275,-0.027212955,5,0.0027276985,-25.75231,0.0024567854,-0.0011851346,35,0.005254098,-39.11277,0.0040766853,-0.0033145414,25,0.0068316106,-59.925964,0.0034234473,-0.0059119295,16,0.0065423152,-105.9206,-0.0017945897,-0.00629137,6,0.008414324,-120.851006,-0.0043149274,-0.007223729,36,0.01451333,-77.938576,0.0030327078,-0.014192935,26,0.01992156,-90.68002,-0.00023643515,-0.019920157,17,0.00968357,-58.790737,0.00501769,-0.008282169,7,0.004918951,-42.0966,0.0036499389,-0.0032975792,37,0.011410205,-27.365395,0.010133324,-0.0052448544,27,0.008716668,-58.30045,0.0045803036,-0.0074162744,18,0.022207677,-67.9774,0.008327263,-0.020587318,8,0.022967927,-70.41731,0.007698089,-0.021639435,38,0.005567443,-70.03785,0.0019007213,-0.005232942,28,0.019839609,-72.97269,0.005809585,-0.018969946,19,0.009041694,-54.416084,0.0052613136,-0.0073532853,9,0.007079873,-32.621582,0.005963018,-0.0038166752,39,0.0162741,76.01693,0.0039323955,0.015791852,29
1802,1775719409256,40,0.0035332046,61.816116,0.0016687426,0.003114295,10,0.00411423,-49.338272,0.002680799,-0.0031209306,0,0.0053187194,-77.35865,0.0011639884,-0.0051897885,30,0.009285029,-103.74586,-0.0022062685,-0.009019099,20,0.015086319,-87.028725,0.0007820047,-0.015066038,11,0.008869843,-69.37181,0.0031248643,-0.008301165,1,0.0045840084,-28.174997,0.004040847,-0.0021644135,31,0.0047618193,31.826883,0.0040458576,0.0025111667,21,0.0043720994,-12.082709,0.004275242,-0.0009151831,12,0.0013129859,126.88208,-0.00078801485,0.0010502213,2,0.0029605255,111.640495,-0.0010917874,0.0027518559,32,0.0013728939,-69.753494,0.0004751035,-0.0012880662,22,0.0066042463,-52.70343,0.0040017823,-0.0052537424,13,0.0017180167,-89.77276,6.8138006E-06,-0.0017180032,3,0.0014738825,53.472332,0.00087727094,0.001184367,33,0.006228181,-63.233776,0.0028048696,-0.0055608405,23,0.013933017,-79.771515,0.002474141,-0.013711586,14,0.012432661,-70.98118,0.0040515405,-0.011753981,4,0.01391959,-70.71451,0.0045972983,-0.013138487,34,0.004083559,86.38746,0.00025730062,0.004075445,24,0.013615927,-70.4189,0.004563253,-0.012828491,15,0.029091902,-74.11905,0.007960691,-0.02798153,5,0.004213802,-43.324703,0.003065444,-0.0028912248,35,0.0061815,-40.102966,0.004728155,-0.003981895,25,0.009703826,-70.92023,0.0031720283,-0.009170741,16,0.0038385768,-120.95524,-0.0019744423,-0.003291846,6,0.0072378474,-136.37297,-0.0052390895,-0.0049938336,36,0.016992517,-80.07888,0.0029276772,-0.01673841,26,0.021967769,-87.77538,0.0008527269,-0.021951212,17,0.012661799,-67.02881,0.004941498,-0.0116577335,7,0.008463265,-62.33773,0.003929146,-0.00749591,37,0.013517866,-61.965546,0.00635343,-0.011931749,27,0.011541059,-62.061916,0.005407184,-0.010195999,18,0.025253024,-68.36326,0.009311314,-0.023473702,8,0.02518865,-72.29896,0.0076586194,-0.023996117,38,0.0072205,-74.08091,0.0019804365,-0.0069435937,28,0.020145366,-69.872894,0.0069321,-0.01891512,19,0.009136309,-47.41341,0.0061825737,-0.0067266575,9,0.0073313187,-21.479843,0.006822133,-0.0026845373,39,0.016630674,66.329895,0.0066767167,0.015231571,29
1803,1775719409264,40,0.003735423,64.34825,0.0016170648,0.0033672669,10,0.003453216,-37.49955,0.0027396372,-0.0021021634,0,0.0016613711,-64.91589,0.00070433534,-0.0015046812,30,0.0062353485,-102.419044,-0.0013409739,-0.0060894466,20,0.012941729,-84.19094,0.0013098791,-0.01287527,11,0.005249227,-53.45967,0.003125329,-0.004217428,1,0.0046314145,3.7945511,0.0046212613,0.00030650242,31,0.0062541934,25.528275,0.005643613,0.002695285,21,0.004455371,-7.877303,0.0044133295,-0.0006106182,12,0.0048669465,69.01849,0.001742691,0.004544249,2,0.006502796,74.40823,0.0017478307,0.0062635005,32,0.0041699097,46.40532,0.002875371,0.0030199985,22,0.0075201495,-48.32784,0.004999903,-0.005617261,13,0.003194709,-73.73558,0.00089474424,-0.0030668548,3,0.0011704905,67.70888,0.00044398196,0.001083018,33,0.004200923,-67.123405,0.0016330989,-0.0038704963,23,0.0130963195,-86.38705,0.00082527974,-0.013070291,14,0.013031303,-80.961,0.0020473064,-0.012869475,4,0.013462722,-72.51847,0.0040441793,-0.012840931,34,0.005535962,64.335495,0.0023976297,0.0049898145,24,0.013457896,-70.1278,0.004574652,-0.012656521,15,0.02829466,-69.62831,0.009849621,-0.026524946,5,0.00247158,-47.028004,0.0016847298,-0.0018084229,35,0.0044827987,-13.438876,0.0043600528,-0.0010418377,25,0.007971905,-73.24602,0.0022980038,-0.007633509,16,0.006140368,-107.01361,-0.0017966648,-0.005871637,6,0.007927347,-128.63997,-0.004950031,-0.006191932,36,0.01557777,-84.32817,0.0015395583,-0.015501506,26,0.020890074,-88.36232,0.0005970187,-0.020881541,17,0.011040911,-60.417484,0.0054506385,-0.00960168,7,0.0049660043,-54.0841,0.0029130438,-0.004021862,37,0.016288633,-78.46119,0.0032582425,-0.01595943,27,0.011267582,-58.489574,0.005889043,-0.009606122,18,0.027271481,-72.62313,0.008144779,-0.026026838,8,0.027640363,-74.99477,0.00715629,-0.026697889,38,0.006773459,-70.58752,0.0022512714,-0.00638839,28,0.017968087,-67.59934,0.006847296,-0.016612245,19,0.010242985,-44.70174,0.007280489,-0.007205082,9,0.00785466,-25.907076,0.007065297,-0.0034318021,39,0.014926471,56.36508,0.008267758,0.012427538,29
1804,1775719409272,40,0.004704667,64.96145,0.0019911465,0.004262537,10,0.0027941233,-41.20239,0.0021022633,-0.0018405473,0,0.0039956607,-79.34045,0.000739089,-0.0039267098,30,0.007147426,-89.73272,3.3341854E-05,-0.007147348,20,0.010823602,-79.05695,0.0020546787,-0.010626789,11,0.0068562026,-49.55565,0.004447682,-0.0052178195,1,0.006585578,14.048283,0.0063886135,0.0015985798,31,0.0075355507,20.579903,0.0070546535,0.0026488462,21,0.0040700645,-11.662719,0.003986036,-0.0008227639,12,0.0026455869,66.47088,0.0010561582,0.0024256255,2,0.0059514646,47.883335,0.0039913044,0.0044146823,32,0.004729308,7.5257,0.0046885707,0.0006194017,22,0.008638387,-49.966526,0.005556513,-0.006614143,13,0.003999878,-59.673164,0.0020196661,-0.0034525313,3,0.0011892079,36.93681,0.0009505324,0.00071463524,33,0.0065800264,-87.0235,0.00034167734,-0.0065711495,23,0.011492125,-90.17682,-3.5465087E-05,-0.01149207,14,0.012442761,-95.07088,-0.0010997908,-0.012394061,4,0.013917549,-78.99732,0.0026562326,-0.01366172,34,0.0039993897,36.86686,0.0031996388,0.002399464,24,0.013372195,-66.52266,0.0053273006,-0.012265214,15,0.02649947,-63.445454,0.011846578,-0.02370402,5,0.004507676,-61.1038,0.0021782187,-0.003946455,35,0.0069453036,-42.30971,0.0051361704,-0.0046751467,25,0.010848122,-74.55381,0.0028892155,-0.0104562985,16,0.003473344,-121.43895,-0.0018116607,-0.0029634447,6,0.0054825917,-145.16602,-0.004500169,-0.003131659,36,0.018093618,-87.00253,0.00094614754,-0.018068863,26,0.01762217,-87.96467,0.00062586495,-0.017611051,17,0.0104516065,-72.67502,0.0031123955,-0.009977428,7,0.0075076697,-68.114944,0.0027984525,-0.0069666184,37,0.017122447,-84.5528,0.0016254048,-0.017045124,27,0.012838668,-66.149086,0.00519142,-0.011742256,18,0.026441768,-75.59185,0.0065794433,-0.025610115,8,0.030102417,-77.07733,0.0067319763,-0.029340006,38,0.007902973,-65.90103,0.0032268947,-0.0072141625,28,0.01658302,-66.49127,0.0066147805,-0.015206617,19,0.009723598,-53.515358,0.0057817223,-0.007817931,9,0.009132733,-42.99457,0.006679848,-0.0062278756,39,0.013126274,41.259438,0.00986743,0.008656379,29
1805,1775719409280,40,0.004852015,67.22984,0.0018779011,0.0044738725,10,0.002773122,-67.7222,0.0010512841,-0.0025661269,0,0.0029377253,-99.37989,-0.0004787897,-0.002898446,30,0.0046789916,-84.25549,0.00046833302,-0.0046554944,20,0.0093397,-73.73109,0.0026164786,-0.008965715,11,0.0055042515,-35.890354,0.0044592163,-0.0032267903,1,0.0072446405,8.461611,0.00716578,0.0010660251,31,0.008123311,6.7587943,0.008066858,0.0009560311,21,0.0035420123,-31.00428,0.0030359607,-0.001824498,12,0.003724487,60.103302,0.0018564251,0.0032288525,2,0.006512324,40.42972,0.004957194,0.004223339,32,0.007468209,13.151108,0.0072723436,0.001699167,22,0.009350393,-56.564014,0.005152113,-0.0078029213,13,0.0058361823,-52.39875,0.0035610192,-0.004623869,3,0.0020077855,23.378212,0.0018429575,0.000796687,33,0.005525697,-98.21004,-0.00078908267,-0.0054690656,23,0.009788075,-92.83636,-0.00048434935,-0.009776084,14,0.011786682,-105.17394,-0.0030851671,-0.011375747,4,0.012733957,-82.47971,0.0016665853,-0.012624427,34,0.0047502075,50.236977,0.003038298,0.0036514679,24,0.013038838,-65.37708,0.005432559,-0.011853211,15,0.028932171,-60.77718,0.014124897,-0.025249906,5,0.004436806,-58.804134,0.0022981113,-0.003795251,35,0.006934417,-43.902874,0.0049963603,-0.004808588,25,0.011034858,-70.72118,0.0036433279,-0.010416057,16,0.0051917224,-91.79044,-0.00016221008,-0.005189188,6,0.003507497,-150.97495,-0.0030669821,-0.0017018095,36,0.015458259,-91.08078,-0.00029157463,-0.015455509,26,0.014573757,-88.035515,0.00049958803,-0.014565191,17,0.008279309,-61.334385,0.00397156,-0.007264549,7,0.0060616117,-70.75441,0.0019980161,-0.005722855,37,0.017317718,-89.555046,0.0001344868,-0.017317196,27,0.012463238,-73.14383,0.0036139677,-0.011927763,18,0.027702253,-76.66789,0.0063880035,-0.026955672,8,0.030564616,-78.481125,0.006103471,-0.029949011,38,0.008122304,-65.02946,0.0034288492,-0.0073630717,28,0.015529776,-67.40554,0.0059666345,-0.014337826,19,0.012664773,-63.59112,0.005632961,-0.011343113,9,0.010654468,-60.649414,0.0052223112,-0.009286827,39,0.010309983,28.27245,0.009080056,0.004883476,29
1806,1775719409288,40,0.0023633575,53.317062,0.0014118375,0.0018953029,10,0.0035794023,-93.41234,-0.000213051,-0.0035730563,0,0.0027746274,-123.59046,-0.0015350706,-0.0023113017,30,0.0028649531,-72.66408,0.00085367996,-0.0027348103,20,0.008775013,-67.902695,0.00330099,-0.008130455,11,0.0063785454,-47.21397,0.004332706,-0.004681186,1,0.0068418253,-4.925476,0.00681656,-0.0005874387,31,0.008132899,-26.46844,0.007280409,-0.003624872,21,0.004658068,-64.0868,0.0020356176,-0.0041897325,12,0.0016274109,36.094948,0.0013150161,0.0009587486,2,0.005764429,34.801895,0.0047333473,0.0032899943,32,0.008756707,4.541393,0.008729215,0.00069334987,22,0.01031207,-65.569046,0.004265035,-0.009388731,13,0.0069786916,-54.36067,0.004066351,-0.005671589,3,0.0027050069,1.7732929,0.0027037114,8.370606E-05,33,0.0057432954,-115.02737,-0.0024297074,-0.0052040336,23,0.009126696,-92.74058,-0.00043638214,-0.009116258,14,0.009265336,-110.381096,-0.003226772,-0.008685297,4,0.010765297,-83.24274,0.0012666797,-0.010690517,34,0.005867804,61.033756,0.0028417439,0.0051337723,24,0.0127742635,-66.71526,0.0050496766,-0.011733822,15,0.030120963,-63.325,0.013522177,-0.02691511,5,0.004253854,-62.722157,0.0019495664,-0.003780802,35,0.006595305,-39.333015,0.005101304,-0.0041802805,25,0.010094656,-64.881195,0.0042851474,-0.00914,16,0.004743053,-87.26759,0.00022610776,-0.0047376603,6,0.002045789,-161.34721,-0.0019383322,-0.00065430946,36,0.012131651,-95.05737,-0.0010694442,-0.012084422,26,0.012898631,-88.865944,0.00025528602,-0.012896105,17,0.007798745,-68.60792,0.0028445777,-0.0072614597,7,0.0054286118,-77.18737,0.0012038676,-0.005293442,37,0.018943038,-93.13143,-0.0010347944,-0.018914754,27,0.011074249,-80.19271,0.0018863308,-0.010912412,18,0.027043296,-79.74889,0.004812695,-0.02661161,8,0.029068435,-77.73291,0.006176145,-0.028404739,38,0.008371358,-76.94719,0.0018906628,-0.008155061,28,0.015356898,-71.32758,0.0049166186,-0.01454858,19,0.014588012,-74.16655,0.003980222,-0.014034526,9,0.011519433,-71.79708,0.0035984789,-0.010942956,39,0.0059745344,8.963309,0.005901575,0.0009308441,29
1807,1775719409296,40,0.0011758548,-31.780134,0.0009995652,-0.00061927695,10,0.0046358923,-100.63074,-0.00085522316,-0.0045563243,0,0.0035323896,-105.61657,-0.0009509135,-0.0034019907,30,0.0035380987,-61.272057,0.0017005915,-0.0031026006,20,0.008930506,-63.45954,0.003990415,-0.007989401,11,0.0070733028,-54.91501,0.00406567,-0.005788086,1,0.006909134,-29.12503,0.0060355407,-0.0033627932,31,0.009103839,-56.147568,0.0050713466,-0.007560511,21,0.007227904,-80.5895,0.001181811,-0.0071306326,12,0.0010100885,-43.97727,0.00072687515,-0.00070137804,2,0.004017698,17.060055,0.0038409105,0.0011786877,32,0.009893541,-22.871746,0.009115683,-0.003845319,22,0.0114335,-68.33888,0.004220289,-0.010626104,13,0.00889193,-65.45213,0.0036941818,-0.008088228,3,0.003062072,-27.301338,0.0027209772,-0.0014044815,33,0.00841396,-113.84827,-0.0034018983,-0.007695571,23,0.009103956,-88.77185,0.00019513104,-0.009101864,14,0.007363257,-105.19713,-0.0019302098,-0.007105761,4,0.010870109,-86.72421,0.0006211408,-0.010852348,34,0.0051855273,59.494278,0.0026323001,0.0044677383,24,0.012662418,-66.17787,0.0051143337,-0.011583627,15,0.029372677,-66.30094,0.01180584,-0.026895655,5,0.0050601955,-70.99463,0.0016478868,-0.0047843545,35,0.008691852,-44.654385,0.0061830296,-0.0061088824,25,0.011823399,-65.59921,0.0048844456,-0.010767309,16,0.0044158264,-85.54094,0.0003433164,-0.00440246,6,0.0017150941,168.3511,-0.0016797689,0.00034630112,36,0.011469826,-92.84817,-0.0005699294,-0.011455658,26,0.012159282,-88.63572,0.00028949964,-0.0121558355,17,0.0078081945,-78.26175,0.0015885071,-0.0076449034,7,0.008060015,-79.30711,0.0014954921,-0.007920059,37,0.018880345,-93.73703,-0.0012305683,-0.0188402,27,0.01112546,-86.80721,0.0006196419,-0.011108191,18,0.025820034,-83.040215,0.0031286834,-0.025629777,8,0.026672645,-77.30023,0.005863774,-0.02602011,38,0.00892513,-85.43488,0.0007103696,-0.008896815,28,0.015871575,-76.3643,0.0037416862,-0.015424224,19,0.015102757,-80.52112,0.0024871833,-0.01489655,9,0.011163882,-79.61786,0.0020118721,-0.010981103,39,0.0032839465,-59.313553,0.0016759277,-0.0028241053,29
1808,1775719409304,40,0.0010040369,-87.44536,4.475211E-05,-0.001003039,10,0.0053126183,-107.55724,-0.0016025964,-0.005065135,0,0.0016114644,-122.34252,-0.0008621004,-0.00136147,30,0.0026103973,-0.16535348,0.0026103866,-7.533499E-06,20,0.009109305,-60.680958,0.004460574,-0.007942463,11,0.006359492,-58.0706,0.0033633695,-0.0053973035,1,0.008068259,-59.12735,0.004140079,-0.0069250674,31,0.011315574,-78.714195,0.0022144937,-0.011096767,21,0.009197473,-87.7315,0.0003640589,-0.009190264,12,0.0012672457,-22.304655,0.001172429,-0.00048095942,2,0.004084792,38.26004,0.0032074128,0.002529432,32,0.009194425,-11.0336685,0.009024465,-0.0017596824,22,0.0115330685,-63.440487,0.0051567485,-0.010315989,13,0.010922564,-73.346085,0.0031302974,-0.010464399,3,0.0035084188,-59.29768,0.0017913205,-0.0030166493,33,0.0058535268,-118.53883,-0.0027965475,-0.005142285,23,0.010007786,-85.80448,0.0007321714,-0.009980966,14,0.007877217,-95.688675,-0.0007808139,-0.007838422,4,0.012285443,-90.88139,-0.0001889818,-0.012283989,34,0.006900578,70.745575,0.0022755596,0.006514584,24,0.01245718,-64.20259,0.005421245,-0.011215678,15,0.026368722,-66.60779,0.010468992,-0.024201442,5,0.0034370832,-67.96158,0.001289691,-0.0031859437,35,0.005910076,-18.572145,0.0056022992,-0.0018823504,25,0.009077159,-63.495316,0.0040508723,-0.008123131,16,0.0055322796,-78.690445,0.0010849334,-0.0054248534,6,0.0016027475,-137.51366,-0.0011819274,-0.001082519,36,0.008362727,-96.6283,-0.00096529146,-0.00830683,26,0.011536208,-89.15041,0.00017105295,-0.0115349395,17,0.006435471,-84.44653,0.0006227904,-0.006405265,7,0.007400328,-84.986946,0.0006466608,-0.00737202,37,0.017474106,-92.61406,-0.0007969614,-0.017455922,27,0.008526594,-83.02028,0.0010361351,-0.008463406,18,0.025224257,-84.65326,0.0023504675,-0.025114508,8,0.025171872,-78.50905,0.0050145686,-0.02466733,38,0.008497947,-95.82186,-0.0008619962,-0.008454115,28,0.016244436,-80.420784,0.0027032543,-0.01601793,19,0.016127456,-83.7699,0.0017501792,-0.01603221,9,0.010769285,-91.605095,-0.0003016528,-0.01076506,39,0.007438282,-122.79474,-0.004028804,-0.0062527414,29
1809,1775719409313,40,0.0013136817,-140.92633,-0.0010198586,-0.0008280386,10,0.005603103,-115.72161,-0.002431741,-0.0050479104,0,0.002610648,-93.90376,-0.000177735,-0.002604591,30,0.0053596077,-32.998158,0.004495039,-0.0029189072,20,0.009221736,-57.4614,0.004960074,-0.0077741942,11,0.00849576,-65.45097,0.003529748,-0.0077277953,1,0.010608998,-77.973656,0.0022105053,-0.010376151,31,0.013575011,-88.08285,0.00045414426,-0.013567412,21,0.01080058,-90.049805,-9.388288E-06,-0.010800575,12,0.0035229132,-69.72284,0.0012209072,-0.0033045881,2,0.0029891587,9.710733,0.0029463295,0.0005041934,32,0.011002809,-37.992798,0.008671183,-0.0067729154,22,0.010946186,-48.83361,0.007205305,-0.008240302,13,0.011328197,-72.239365,0.003455566,-0.010788285,3,0.005029474,-81.75113,0.00072159426,-0.00497744,33,0.008458366,-98.39256,-0.0012345379,-0.008367788,23,0.01170977,-84.7704,0.0010673108,-0.011661028,14,0.008887819,-82.18967,0.0012078031,-0.00880537,4,0.013471465,-87.01409,0.00070173386,-0.013453175,34,0.004367936,55.5682,0.0024697396,0.0036026726,24,0.012104956,-58.230476,0.0063733035,-0.010291305,15,0.022963624,-64.361084,0.00993632,-0.020702599,5,0.0031792338,-51.06101,0.0019981246,-0.0024728575,35,0.0069558555,-35.469913,0.00566499,-0.004036312,25,0.011631312,-73.4977,0.0033039185,-0.011152199,16,0.0034919211,-63.230167,0.0015727875,-0.0031176677,6,0.0009848468,-160.45807,-0.0009281167,-0.000329428,36,0.010529128,-84.517876,0.0010059029,-0.010480968,26,0.010687197,-84.11744,0.0010953278,-0.010630919,17,0.0074622817,-93.357574,-0.00043704512,-0.0074494723,7,0.010296471,-91.766754,-0.00031744828,-0.010291576,37,0.01634291,-89.974976,7.137916E-06,-0.016342908,27,0.008874707,-76.01076,0.0021453688,-0.008611494,18,0.024548618,-84.30483,0.002436102,-0.024427446,8,0.025623005,-78.4388,0.005135222,-0.025103146,38,0.0103734275,-106.27598,-0.0029073008,-0.00995769,28,0.01641068,-80.64442,0.0026677388,-0.016192393,19,0.017698405,-86.87881,0.0009636446,-0.017672151,9,0.012144516,-99.18436,-0.0019384065,-0.011988822,39,0.012745419,-131.19464,-0.0083943745,-0.009590629,29
1810,1775719409322,40,0.0023773715,-170.49608,-0.0023447403,-0.00039254018,10,0.00478363,-118.65918,-0.0022942214,-0.0041975784,0,0.0014146224,-73.07168,0.00041190293,-0.0013533265,30,0.005759679,-18.764383,0.0054535484,-0.0018527573,20,0.009270134,-60.914562,0.0045063356,-0.008101132,11,0.007268917,-64.441696,0.003136024,-0.00655763,1,0.01417024,-85.51756,0.0011074544,-0.014126898,31,0.013613045,-95.63296,-0.001336194,-0.01354731,21,0.012383018,-94.92766,-0.0010636756,-0.012337249,12,0.0031387354,-60.31858,0.0015542294,-0.0027269088,2,0.0026284377,-28.17565,0.0023169788,-0.0012410857,32,0.010039834,-33.861702,0.008336927,-0.0055940975,22,0.011000784,-38.250156,0.008639083,-0.0068105427,13,0.011227843,-68.83975,0.0040530004,-0.0104708,3,0.006549371,-88.58549,0.00016167341,-0.006547375,33,0.0075265127,-92.59265,-0.0003404607,-0.0075188084,23,0.0121548725,-81.45141,0.0018067998,-0.012019834,14,0.0086933,-65.93172,0.003545346,-0.007937505,4,0.015434267,-78.31143,0.0031268573,-0.015114211,34,0.0034521152,42.82662,0.00253183,0.0023466863,24,0.010778367,-47.72812,0.0072500617,-0.007975574,15,0.020495247,-60.11276,0.010212674,-0.017769538,5,0.0024070481,-41.03197,0.0018157408,-0.0015801791,35,0.00451743,-41.988396,0.0033577168,-0.0030220707,25,0.008861812,-77.17792,0.0019666508,-0.008640832,16,0.0040846774,-67.72118,0.0015485588,-0.003779756,6,0.0012315458,-99.901085,-0.00021176157,-0.0012132033,36,0.008974705,-70.24755,0.0030330638,-0.008446648,26,0.009582104,-83.19266,0.0011357779,-0.0095145535,17,0.004302989,-88.96273,7.789581E-05,-0.0043022837,7,0.010341623,-91.17193,-0.00021151321,-0.01033946,37,0.01428922,-89.59307,0.00010148472,-0.014288859,27,0.0077075474,-60.034515,0.0038497522,-0.0066772522,18,0.022816207,-81.92191,0.0032061918,-0.022589812,8,0.031203767,-76.22472,0.0074300715,-0.030306255,38,0.010774023,-116.01717,-0.0047259238,-0.009682211,28,0.015284689,-78.56114,0.0030312927,-0.014981088,19,0.01807687,-86.01184,0.0012572532,-0.018033097,9,0.016499288,-97.28062,-0.0020909396,-0.01636626,39,0.016048493,-133.34103,-0.011014714,-0.01167177,29
